 written on 13Jun2026 at 20:45:10 
   2.48202900000000       0.000000000000000E+000  0.000000000000000E+000
 -0.827343000000000        2.34007900000000       0.000000000000000E+000
 -0.827343000000000       -1.17004000000000        2.02656800000000     
           9
         229
    1    1    2    1    2    1    1    2    1    1    2    1    1    1    1
    1    1    1    1    1    2    2    1    1    2    2    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    2    1    2    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    2    1    1    2    1    1    1    1    1    1
    1    1    1    1    1    1    2    1    1    1    1    1    2    1    1
    1    1    1    1    1    1    1    1    1    1    2    1    1    2    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    2    1    2    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    2    2    1    1    2    2    1
    1    1    1    1    1    1    1    1    2    1    1    2    1    1    2
    1    2    1    1

   -4   -3   -1
    1    7    0.81954481E-04 -0.58154436E-12
    2    7    0.14816808E-02  0.23876023E-11
    3    7    0.24325053E-03 -0.30669693E-11
    4    7   -0.22684436E-02 -0.87275586E-12
    5    7   -0.21655999E-03  0.37982768E-12
    6    7    0.79248745E-04 -0.10691268E-11
    7    7   -0.14538639E-03  0.28581304E-13
    8    7    0.18296496E-04  0.67101473E-12
    9    7    0.40273787E-03  0.14006998E-11
    1    8    0.20738946E-03 -0.39764138E-11
    2    8   -0.53247768E-05  0.25090640E-11
    3    8   -0.14889828E-02 -0.17655634E-11
    4    8   -0.14101289E-02 -0.16389650E-11
    5    8    0.20283235E-03 -0.12167912E-11
    6    8    0.28331565E-03  0.47663587E-12
    7    8    0.18296497E-04  0.93580146E-12
    8    8   -0.11273130E-03 -0.27011726E-12
    9    8    0.18056393E-03  0.41129079E-12
    1    9   -0.58405562E-03 -0.56410952E-12
    2    9    0.20276605E-04 -0.44815121E-11
    3    9    0.57140381E-03  0.23703825E-12
    4    9   -0.12259480E-02 -0.91600859E-12
    5    9   -0.56982065E-03 -0.16118021E-13
    6    9   -0.47060468E-03 -0.37070534E-12
    7    9    0.40273787E-03  0.74512271E-12
    8    9    0.18056393E-03  0.20621907E-11
    9    9   -0.57708464E-03 -0.91145494E-12

   -4   -2   -2
    1    1    0.75240915E-03 -0.19078419E-11
    2    1   -0.70068036E-03  0.16752693E-11
    3    1   -0.11128775E-02  0.67978418E-11
    4    1   -0.33307755E-03  0.10551438E-11
    5    1   -0.14522546E-03  0.27864863E-13
    6    1   -0.12219341E-03 -0.37028366E-12
    7    1   -0.95707591E-03 -0.11156770E-11
    8    1   -0.83852253E-03 -0.42513252E-11
    9    1   -0.90144583E-04 -0.21714102E-11
    1    2    0.70068035E-03 -0.83125173E-12
    2    2    0.42507377E-03  0.81697149E-12
    3    2   -0.46951372E-02  0.26021685E-11
    4    2   -0.47681384E-02 -0.36078432E-12
    5    2    0.87702001E-03  0.97579670E-12
    6    2   -0.60154101E-03 -0.25769621E-11
    7    2    0.22408574E-02 -0.10658297E-11
    8    2   -0.47808809E-03  0.37950190E-12
    9    2    0.74231780E-03 -0.19958761E-11
    1    3    0.11128775E-02 -0.42551726E-11
    2    3   -0.46951372E-02  0.23078935E-12
    3    3   -0.63458966E-02  0.12254420E-10
    4    3   -0.28458767E-02  0.92126150E-11
    5    3   -0.29598980E-03  0.82887950E-12
    6    3   -0.13796210E-02 -0.65648056E-11
    7    3    0.13858783E-02 -0.14132712E-11
    8    3    0.21150540E-02 -0.45299424E-11
    9    3   -0.79460632E-03 -0.36547263E-11
    1    4    0.33307755E-03 -0.34889383E-11
    2    4   -0.47681384E-02 -0.18576182E-11
    3    4   -0.28458767E-02 -0.43914004E-12
    4    4    0.57259839E-02 -0.32425312E-11
    5    4    0.16523803E-02  0.22711867E-13
    6    4    0.73165836E-03 -0.35520941E-12
    7    4    0.52965172E-03  0.19469157E-11
    8    4    0.41375779E-03  0.12625474E-11
    9    4   -0.14790864E-02 -0.91908252E-12
    1    5   -0.14522546E-03 -0.29647292E-13
    2    5   -0.87702001E-03 -0.22816141E-11
    3    5    0.29598979E-03 -0.30210123E-12
    4    5   -0.16523803E-02  0.44040353E-11
    5    5    0.34127420E-03  0.96930797E-12
    6    5   -0.21322282E-04  0.62465094E-12
    7    5   -0.58756977E-03  0.10503321E-11
    8    5    0.26728006E-03 -0.61291197E-12
    9    5   -0.17988865E-03 -0.10503995E-11
    1    6   -0.12219341E-03  0.48998305E-12
    2    6    0.60154101E-03  0.32247998E-11
    3    6    0.13796210E-02 -0.19444160E-11
    4    6   -0.73165836E-03  0.29883782E-11
    5    6   -0.21322282E-04  0.50989660E-12
    6    6    0.77072000E-03 -0.25524027E-12
    7    6    0.52178189E-03 -0.47931299E-12
    8    6    0.87346415E-03 -0.22420217E-12
    9    6   -0.12554445E-03 -0.74152847E-12
    1    7   -0.95707591E-03 -0.31243940E-11
    2    7   -0.22408574E-02 -0.30849368E-11
    3    7   -0.13858783E-02  0.35513598E-11
    4    7   -0.52965172E-03  0.23711250E-11
    5    7   -0.58756977E-03  0.11794719E-11
    6    7    0.52178190E-03 -0.11194728E-11
    7    7    0.85326912E-04  0.24236863E-12
    8    7    0.82609413E-04 -0.88413950E-12
    9    7    0.41900016E-03  0.17172604E-11
    1    8   -0.83852253E-03 -0.32792232E-11
    2    8    0.47808809E-03 -0.15566623E-11
    3    8   -0.21150540E-02  0.70746187E-11
    4    8   -0.41375780E-03  0.19929388E-11
    5    8    0.26728006E-03 -0.11315021E-11
    6    8    0.87346415E-03 -0.68761338E-12
    7    8    0.82609414E-04  0.10342627E-12
    8    8    0.51273094E-03 -0.11753098E-11
    9    8    0.41349827E-03 -0.11028951E-11
    1    9   -0.90144583E-04 -0.20713587E-11
