 written on 13Jun2026 at 20:45:26 
   2.48202900000000       0.000000000000000E+000  0.000000000000000E+000
 -0.827343000000000        2.34007900000000       0.000000000000000E+000
 -0.827343000000000       -1.17004000000000        2.02656800000000     
           9
         229
    1    1    2    1    2    1    1    2    1    1    2    1    1    1    1
    1    1    1    1    1    2    2    1    1    2    2    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    2    1    2    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    2    1    1    2    1    1    1    1    1    1
    1    1    1    1    1    1    2    1    1    1    1    1    2    1    1
    1    1    1    1    1    1    1    1    1    1    2    1    1    2    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    2    1    2    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    2    2    1    1    2    2    1
    1    1    1    1    1    1    1    1    2    1    1    2    1    1    2
    1    2    1    1

   -4   -3   -1
    9    6    0.53183399E-03  0.32095722E-11
    1    7    0.16867177E-04  0.15188371E-13
    2    7    0.71408611E-03  0.94730760E-11
    3    7   -0.53691222E-03 -0.34760570E-11
    4    7    0.39804615E-03  0.32272119E-11
    5    7    0.41221616E-03 -0.32346695E-12
    6    7    0.42175823E-03 -0.23176589E-11
    7    7    0.44487222E-03  0.55555560E-12
    8    7    0.12343637E-03 -0.27197970E-12
    9    7    0.21568811E-03  0.15631246E-12
    1    8   -0.14302288E-02 -0.21181084E-11
    2    8    0.75538285E-03  0.69675549E-11
    3    8   -0.46221198E-03 -0.48587696E-12
    4    8    0.59220810E-03 -0.54650694E-11
    5    8    0.10775195E-02  0.52792894E-12
    6    8   -0.24640387E-03 -0.38681796E-12
    7    8    0.12343637E-03 -0.47592670E-12
    8    8   -0.85001666E-03 -0.18759438E-11
    9    8    0.53855493E-03 -0.21922885E-11
    1    9    0.34423933E-04 -0.15315201E-11
    2    9   -0.44242260E-03 -0.10796158E-11
    3    9   -0.65014176E-03  0.53498829E-12
    4    9    0.11083214E-02 -0.97349212E-13
    5    9    0.45398344E-03  0.26311440E-12
    6    9    0.53183399E-03  0.99737609E-12
    7    9    0.21568811E-03 -0.10367720E-11
    8    9    0.53855493E-03 -0.24138460E-13
    9    9    0.67041932E-04 -0.36162393E-12

   -4   -1   -3
    1    1   -0.26796219E-02 -0.15166271E-11
    2    1   -0.24557712E-04  0.15413122E-11
    3    1    0.24074329E-03  0.24388035E-11
    4    1    0.44191158E-03  0.17953070E-11
    5    1   -0.61344744E-03  0.15583585E-11
    6    1   -0.13345025E-02 -0.22696983E-11
    7    1    0.95719505E-03  0.20632957E-11
    8    1   -0.34997672E-03 -0.22434166E-11
    9    1    0.10107253E-02  0.12477497E-11
    1    2    0.24557709E-04 -0.29352458E-11
    2    2   -0.33410532E-02 -0.49425741E-13
    3    2    0.36698679E-02  0.36256935E-12
    4    2   -0.25451119E-02  0.28902297E-11
    5    2   -0.90625041E-05  0.65104779E-12
    6    2    0.11642992E-02 -0.12063484E-12
    7    2    0.16427850E-02  0.61671050E-11
    8    2    0.72918960E-03  0.19823009E-11
    9    2    0.24828293E-03 -0.31580644E-11
    1    3   -0.24074329E-03 -0.16878868E-11
    2    3    0.36698679E-02  0.15395029E-11
    3    3   -0.23830919E-02  0.10137211E-10
    4    3    0.12853120E-02  0.65798807E-11
    5    3   -0.53457058E-03  0.43159001E-11
    6    3    0.42207472E-03 -0.18343140E-12
    7    3    0.49338940E-03 -0.68592976E-11
    8    3    0.12181494E-02 -0.15611540E-11
    9    3    0.14112124E-02  0.91958515E-12
    1    4   -0.44191158E-03 -0.23853298E-11
    2    4   -0.25451119E-02  0.29378583E-11
    3    4    0.12853120E-02 -0.71164775E-11
    4    4   -0.14032939E-02  0.28109598E-11
    5    4   -0.74405584E-03  0.24917169E-11
    6    4   -0.19608792E-03  0.27458729E-11
    7    4   -0.40473343E-03 -0.21863119E-11
    8    4   -0.14721262E-02 -0.54893564E-11
    9    4    0.85786083E-03  0.12618652E-11
    1    5   -0.61344744E-03  0.33546377E-11
    2    5    0.90625069E-05  0.26828123E-11
    3    5    0.53457058E-03 -0.52905397E-11
    4    5    0.74405584E-03 -0.35324868E-12
    5    5    0.96621383E-04  0.10326462E-12
    6    5    0.32085809E-03 -0.26580908E-12
    7    5   -0.22854562E-03  0.23037826E-11
    8    5    0.12578989E-03 -0.64161691E-12
    9    5   -0.35408318E-03  0.13975202E-11
    1    6   -0.13345025E-02 -0.65455454E-12
    2    6   -0.11642992E-02  0.10997292E-11
    3    6   -0.42207472E-03  0.29100593E-12
    4    6    0.19608792E-03 -0.42055933E-11
    5    6    0.32085809E-03  0.35569507E-12
    6    6    0.74325943E-03  0.82655410E-12
    7    6   -0.10036789E-02 -0.37196683E-12
    8    6    0.74527684E-03  0.12289104E-11
    9    6   -0.34593965E-03  0.53098042E-13
    1    7    0.95719505E-03  0.12428374E-11
    2    7   -0.16427850E-02  0.11714171E-11
    3    7   -0.49338941E-03  0.35852070E-11
    4    7    0.40473344E-03  0.49601035E-12
    5    7   -0.22854561E-03  0.90139658E-12
    6    7   -0.10036789E-02 -0.10450527E-12
    7    7    0.31112214E-04 -0.91966018E-12
    8    7    0.64396463E-03 -0.50428785E-12
    9    7    0.65587692E-03 -0.17735509E-12
    1    8   -0.34997671E-03 -0.47084949E-12
    2    8   -0.72918961E-03 -0.54097760E-11
    3    8   -0.12181494E-02  0.15910970E-11
    4    8    0.14721262E-02  0.83824510E-11
    5    8    0.12578989E-03  0.27954375E-12
    6    8    0.74527684E-03  0.41202913E-12
    7    8    0.64396463E-03 -0.16595465E-11
    8    8   -0.54599419E-03  0.25917463E-11
    9    8   -0.38646735E-03  0.77962766E-12
    1    9    0.10107254E-02 -0.11697379E-11
    2    9   -0.24828293E-03  0.14561415E-11
    3    9   -0.14112124E-02  0.19887893E-11
    4    9   -0.85786083E-03 -0.15946832E-11
    5    9   -0.35408318E-03  0.41566034E-13
    6    9   -0.34593965E-03 -0.81019878E-12
    7    9    0.65587692E-03 -0.23857218E-13
    8    9   -0.38646735E-03 -0.17819817E-12
    9    9    0.39883325E-03  0.24471050E-12

   -4   -1   -2
    1    1   -0.11405233E-02 -0.17276666E-11
    2    1    0.13168735E-02  0.10555634E-10
    3    1    0.36676872E-08  0.10480326E-10
    4    1    0.83260029E-09  0.58650827E-11
    5    1    0.84855048E-03  0.22256684E-11
    6    1   -0.60091429E-10 -0.21306585E-11
    7    1   -0.69462653E-09  0.27484950E-11
    8    1   -0.14236755E-02 -0.20719613E-11
    9    1   -0.79876634E-04 -0.10432931E-12
    1    2   -0.13168735E-02  0.32052486E-13
    2    2    0.22426313E-02 -0.52377408E-11
    3    2   -0.59348649E-08 -0.16605215E-10
    4    2    0.66096401E-08  0.85657384E-11
    5    2   -0.39729119E-04  0.18232204E-12
    6    2   -0.36523145E-09 -0.31852637E-11
    7    2   -0.31079370E-08  0.47745098E-11
    8    2   -0.14692212E-02 -0.49310553E-11
    9    2    0.15194773E-02 -0.33654651E-11
    1    3   -0.36710743E-08  0.69824710E-11
    2    3   -0.59183019E-08 -0.30511531E-12
    3    3   -0.39588656E-02  0.17681676E-10
    4    3    0.40708628E-03  0.86080578E-11
    5    3   -0.17113907E-09  0.21626321E-11
    6    3    0.73757663E-03  0.52308201E-11
    7    3    0.10698753E-02 -0.50430251E-11
    8    3    0.18454124E-08  0.78218682E-14
    9    3   -0.19623290E-09  0.48603981E-11
    1    4   -0.82901080E-09  0.44726028E-11
    2    4    0.66292788E-08 -0.43477374E-12
    3    4    0.40708627E-03  0.98021096E-11
    4    4    0.76267690E-03  0.26660757E-11
    5    4   -0.17639874E-08 -0.33317498E-11
    6    4    0.10824581E-02 -0.23423171E-11
    7    4   -0.81721517E-03 -0.29797172E-12
    8    4   -0.54115116E-09 -0.20352556E-11
    9    4   -0.20433289E-08 -0.28348669E-11
    1    5    0.84855048E-03 -0.17162721E-11
    2    5    0.39729117E-04  0.68384534E-13
    3    5    0.17273629E-09  0.58261009E-11
    4    5    0.17655164E-08 -0.57475292E-11
    5    5   -0.11135509E-03  0.17783691E-12
    6    5    0.48202445E-10 -0.58794115E-12
    7    5    0.56830510E-09 -0.53788181E-12
    8    5    0.67330541E-03 -0.11110393E-11
    9    5    0.49442451E-03 -0.88815500E-12
    1    6   -0.55096394E-10  0.29983576E-11
    2    6    0.35749054E-09  0.67497032E-11
    3    6   -0.73757663E-03 -0.42862788E-11
    4    6   -0.10824581E-02  0.64274808E-11
    5    6    0.46805533E-10  0.49554848E-12
    6    6    0.37844998E-03  0.53214377E-12
    7    6    0.79443070E-03 -0.12356666E-11
    8    6   -0.23718861E-09  0.12610592E-11
    9    6    0.13107464E-09  0.71870496E-12
    1    7   -0.69484457E-09 -0.21002774E-11
    2    7    0.30882202E-08 -0.29241080E-11
    3    7   -0.10698753E-02  0.11948842E-11
    4    7    0.81721517E-03  0.37992057E-11
    5    7    0.56648503E-09  0.10695902E-11
    6    7    0.79443070E-03  0.46345588E-12
    7    7    0.11630938E-02  0.32875300E-11
    8    7   -0.13082929E-09 -0.91657021E-12
    9    7   -0.82932560E-10 -0.23304882E-12
    1    8   -0.14236755E-02 -0.47775306E-11
    2    8    0.14692212E-02  0.25104831E-11
    3    8   -0.18418131E-08 -0.76248331E-11
    4    8    0.54086457E-09  0.66164123E-11
    5    8    0.67330541E-03 -0.15441954E-11
    6    8   -0.23827363E-09  0.10634430E-11
    7    8   -0.12895113E-09  0.15714322E-11
    8    8   -0.11811309E-02 -0.21001915E-11
    9    8   -0.26002360E-03 -0.16971916E-11
    1    9   -0.79876628E-04 -0.58132752E-13
    2    9   -0.15194773E-02  0.39206383E-11
    3    9    0.19549354E-09 -0.11153608E-11
    4    9    0.20445598E-08 -0.14268118E-11
    5    9    0.49442452E-03  0.24654194E-12
    6    9    0.13067770E-09  0.47489397E-12
